"","LATITUDE","LONGITUDE","CONDITION","THEFTCOUNT","DOT_COLOR","SAFETY_RATING"
"2005",47.6166,-122.3404,"GOOD",72,"#669900","Pretty safe"
"2006",47.6643,-122.3688,"GOOD",33,"#2FD000","Pretty safe"
"2007",47.6782,-122.3554,"GOOD",9,"#0CF300","Safe"
"2008",47.6785,-122.3552,"GOOD",10,"#0EF100","Safe"
"2009",47.6787,-122.3554,"GOOD",10,"#0EF100","Safe"
"2010",47.6806,-122.3249,"GOOD",98,"#8B7400","Pretty unsafe"
"2011",47.6806,-122.3249,"GOOD",98,"#8B7400","Pretty unsafe"
"2012",47.6806,-122.3249,"GOOD",98,"#8B7400","Pretty unsafe"
"2013",47.6807,-122.325,"GOOD",101,"#8F7000","Pretty unsafe"
"2014",47.6806,-122.3246,"GOOD",101,"#8F7000","Pretty unsafe"
"2015",47.6633,-122.3154,"GOOD",62,"#58A700","Pretty safe"
"2016",47.6648,-122.3154,"GOOD",67,"#5FA000","Pretty safe"
"2017",47.6646,-122.3154,"GOOD",67,"#5FA000","Pretty safe"
"2018",47.675,-122.3158,"GOOD",20,"#1CE300","Safe"
"2019",47.675,-122.316,"GOOD",20,"#1CE300","Safe"
"2020",47.675,-122.3169,"GOOD",19,"#1BE400","Safe"
"2021",47.6653,-122.3153,"GOOD",51,"#48B700","Pretty safe"
"2022",47.6652,-122.3153,"GOOD",54,"#4CB300","Pretty safe"
"2023",47.6652,-122.3153,"GOOD",54,"#4CB300","Pretty safe"
"2024",47.68,-122.3155,"GOOD",7,"#09F600","Very safe"
"2025",47.6742,-122.3763,"GOOD",33,"#2FD000","Pretty safe"
"2026",47.6359,-122.3572,"GOOD",6,"#08F700","Very safe"
"2027",47.6513,-122.3627,"GOOD",10,"#0EF100","Safe"
"2028",47.6604,-122.35,"GOOD",25,"#23DC00","Safe"
"2029",47.6399,-122.4011,"GOOD",10,"#0EF100","Safe"
"2030",47.6688,-122.38,"GOOD",55,"#4EB100","Pretty safe"
"2031",47.6686,-122.379,"GOOD",34,"#30CF00","Pretty safe"
"2032",47.6686,-122.3794,"GOOD",61,"#56A900","Pretty safe"
"2033",47.6688,-122.3872,"GOOD",36,"#33CC00","Pretty safe"
"2034",47.6688,-122.3867,"GOOD",41,"#3AC500","Pretty safe"
"2035",47.6686,-122.3868,"GOOD",40,"#38C700","Pretty safe"
"2036",47.6688,-122.387,"GOOD",36,"#33CC00","Pretty safe"
"2037",47.6826,-122.2905,"GOOD",4,"#05FA00","Very safe"
"2038",47.6826,-122.2905,"GOOD",4,"#05FA00","Very safe"
"2039",47.6815,-122.2905,"GOOD",8,"#0BF400","Very safe"
"2040",47.6832,-122.2904,"GOOD",6,"#08F700","Very safe"
"2041",47.6832,-122.2906,"GOOD",6,"#08F700","Very safe"
"2042",47.6083,-122.3258,"GOOD",34,"#30CF00","Pretty safe"
"2043",47.6086,-122.3261,"GOOD",33,"#2FD000","Pretty safe"
"2044",47.6942,-122.3869,"GOOD",0,"#00FF00","Very safe"
"2045",47.6614,-122.3199,"GOOD",41,"#3AC500","Pretty safe"
"2046",47.6614,-122.32,"GOOD",41,"#3AC500","Pretty safe"
"2047",47.6598,-122.3422,"GOOD",10,"#0EF100","Safe"
"2048",47.6604,-122.3423,"GOOD",9,"#0CF300","Safe"
"2049",47.6605,-122.3423,"GOOD",9,"#0CF300","Safe"
"2050",47.618,-122.3041,"GOOD",19,"#1BE400","Safe"
"2051",47.6178,-122.3039,"GOOD",19,"#1BE400","Safe"
"2052",47.6178,-122.3037,"GOOD",18,"#19E600","Safe"
"2053",47.6229,-122.3147,"GOOD",15,"#15EA00","Safe"
"2054",47.6468,-122.4,"GOOD",1,"#01FE00","Very safe"
"2055",47.6468,-122.3984,"GOOD",1,"#01FE00","Very safe"
"2056",47.6395,-122.3651,"GOOD",5,"#07F800","Very safe"
"2057",47.6395,-122.3653,"GOOD",5,"#07F800","Very safe"
"2058",47.6397,-122.366,"GOOD",7,"#09F600","Very safe"
"2059",47.6395,-122.3989,"GOOD",10,"#0EF100","Safe"
"2060",47.6395,-122.3995,"GOOD",10,"#0EF100","Safe"
"2061",47.6395,-122.4003,"GOOD",10,"#0EF100","Safe"
"2062",47.6396,-122.4004,"GOOD",10,"#0EF100","Safe"
"2063",47.6396,-122.4002,"GOOD",10,"#0EF100","Safe"
"2064",47.6142,-122.3246,"GOOD",47,"#42BD00","Pretty safe"
"2065",47.6112,-122.345,"GOOD",37,"#34CB00","Pretty safe"
"2066",47.561,-122.3843,"GOOD",28,"#27D800","Pretty safe"
"2067",47.561,-122.3843,"GOOD",28,"#27D800","Pretty safe"
"2068",47.6683,-122.2769,"GOOD",1,"#01FE00","Very safe"
"2069",47.6346,-122.2853,"GOOD",1,"#01FE00","Very safe"
"2070",47.5976,-122.2938,"GOOD",0,"#00FF00","Very safe"
"2071",47.5478,-122.3166,"GOOD",9,"#0CF300","Safe"
"2072",47.548,-122.3168,"GOOD",9,"#0CF300","Safe"
"2073",47.548,-122.3166,"GOOD",9,"#0CF300","Safe"
"2074",47.6064,-122.3361,"GOOD",86,"#7A8500","Pretty safe"
"2075",47.6102,-122.3396,"GOOD",147,"#D12E00","Unsafe!"
"2076",47.6097,-122.3391,"GOOD",146,"#CF3000","Unsafe!"
"2077",47.627,-122.3074,"GOOD",17,"#18E700","Safe"
"2078",47.6163,-122.3437,"GOOD",100,"#8E7100","Pretty unsafe"
"2079",47.6164,-122.3439,"GOOD",100,"#8E7100","Pretty unsafe"
"2080",47.6161,-122.3434,"GOOD",85,"#798600","Pretty safe"
"2081",47.6182,-122.3335,"GOOD",28,"#27D800","Pretty safe"
"2082",47.6385,-122.3567,"GOOD",19,"#1BE400","Safe"
"2083",47.6383,-122.3567,"GOOD",19,"#1BE400","Safe"
"2084",47.6642,-122.341,"GOOD",24,"#22DD00","Safe"
"2085",47.6221,-122.3345,"GOOD",71,"#659A00","Pretty safe"
"2086",47.6226,-122.3345,"GOOD",71,"#659A00","Pretty safe"
"2087",47.609,-122.3365,"GOOD",127,"#B44B00","Pretty unsafe"
"2088",47.6088,-122.3366,"GOOD",131,"#BA4500","Pretty unsafe"
"2089",47.6089,-122.3367,"GOOD",131,"#BA4500","Pretty unsafe"
"2090",47.5968,-122.3248,"GOOD",58,"#52AD00","Pretty safe"
"2091",47.5968,-122.3239,"GOOD",32,"#2DD200","Pretty safe"
"2092",47.6686,-122.3004,"GOOD",25,"#23DC00","Safe"
"2093",47.6207,-122.3465,"GOOD",50,"#47B800","Pretty safe"
"2094",47.6814,-122.3554,"GOOD",5,"#07F800","Very safe"
"2095",47.6815,-122.3554,"GOOD",5,"#07F800","Very safe"
"2096",47.6811,-122.3552,"GOOD",7,"#09F600","Very safe"
"2097",47.6817,-122.3552,"GOOD",5,"#07F800","Very safe"
"2098",47.6906,-122.3675,"GOOD",18,"#19E600","Safe"
"2099",47.6416,-122.3201,"GOOD",14,"#13EC00","Safe"
"2100",47.6415,-122.32,"GOOD",14,"#13EC00","Safe"
"2101",47.6133,-122.3088,"GOOD",26,"#25DA00","Safe"
"2102",47.613,-122.3088,"GOOD",25,"#23DC00","Safe"
"2103",47.6152,-122.3438,"GOOD",90,"#807F00","Pretty unsafe"
"2104",47.6151,-122.3433,"FAIR",86,"#7A8500","Pretty safe"
"2105",47.6541,-122.3123,"GOOD",7,"#09F600","Very safe"
"2106",47.6689,-122.3132,"GOOD",46,"#41BE00","Pretty safe"
"2107",47.6692,-122.3132,"GOOD",47,"#42BD00","Pretty safe"
"2108",47.6689,-122.3129,"GOOD",47,"#42BD00","Pretty safe"
"2109",47.6614,-122.3178,"GOOD",50,"#47B800","Pretty safe"
"2110",47.6854,-122.3554,"GOOD",9,"#0CF300","Safe"
"2111",47.6881,-122.3554,"GOOD",8,"#0BF400","Very safe"
"2112",47.6749,-122.3985,"GOOD",7,"#09F600","Very safe"
"2113",47.6231,-122.2966,"GOOD",2,"#02FD00","Very safe"
"2114",47.6227,-122.2972,"GOOD",2,"#02FD00","Very safe"
"2115",47.6236,-122.2961,"GOOD",2,"#02FD00","Very safe"
"2116",47.6238,-122.2958,"GOOD",0,"#00FF00","Very safe"
"2117",47.6654,-122.3026,"GOOD",63,"#59A600","Pretty safe"
"2118",47.6659,-122.297,"GOOD",10,"#0EF100","Safe"
"2119",47.666,-122.2971,"GOOD",10,"#0EF100","Safe"
"2120",47.6523,-122.3156,"GOOD",7,"#09F600","Very safe"
"2121",47.6523,-122.3161,"GOOD",8,"#0BF400","Very safe"
"2122",47.6523,-122.316,"GOOD",8,"#0BF400","Very safe"
"2123",47.6524,-122.3163,"GOOD",9,"#0CF300","Safe"
"2124",47.6526,-122.3164,"GOOD",9,"#0CF300","Safe"
"2125",47.6526,-122.3165,"GOOD",9,"#0CF300","Safe"
"2126",47.6531,-122.3175,"GOOD",7,"#09F600","Very safe"
"2127",47.6531,-122.3176,"GOOD",5,"#07F800","Very safe"
"2128",47.6233,-122.3125,"GOOD",27,"#26D900","Pretty safe"
"2129",47.6674,-122.3979,"GOOD",17,"#18E700","Safe"
"2130",47.538,-122.3917,"GOOD",0,"#00FF00","Very safe"
"2131",47.5303,-122.2701,"GOOD",0,"#00FF00","Very safe"
"2132",47.5579,-122.2843,"GOOD",22,"#1FE000","Safe"
"2133",47.5578,-122.2848,"GOOD",24,"#22DD00","Safe"
"2134",47.6216,-122.321,"GOOD",78,"#6F9000","Pretty safe"
"2135",47.6214,-122.321,"GOOD",78,"#6F9000","Pretty safe"
"2136",47.6213,-122.321,"GOOD",78,"#6F9000","Pretty safe"
"2137",47.6213,-122.3207,"GOOD",83,"#768900","Pretty safe"
"2138",47.6902,-122.3554,"GOOD",15,"#15EA00","Safe"
"2139",47.6902,-122.3552,"GOOD",15,"#15EA00","Safe"
"2140",47.69,-122.3552,"GOOD",15,"#15EA00","Safe"
"2141",47.5557,-122.2831,"GOOD",15,"#15EA00","Safe"
"2142",47.5991,-122.335,"GOOD",34,"#30CF00","Pretty safe"
"2143",47.5991,-122.3323,"GOOD",60,"#55AA00","Pretty safe"
"2144",47.5991,-122.3318,"GOOD",62,"#58A700","Pretty safe"
"2145",47.64,-122.3982,"GOOD",10,"#0EF100","Safe"
"2146",47.6397,-122.3982,"GOOD",10,"#0EF100","Safe"
"2147",47.6154,-122.3497,"GOOD",38,"#36C900","Pretty safe"
"2148",47.6155,-122.3503,"GOOD",38,"#36C900","Pretty safe"
"2149",47.6324,-122.3594,"GOOD",3,"#04FB00","Very safe"
"2150",47.5986,-122.3223,"GOOD",7,"#09F600","Very safe"
"2151",47.5988,-122.3226,"GOOD",7,"#09F600","Very safe"
"2152",47.6623,-122.3109,"GOOD",38,"#36C900","Pretty safe"
"2153",47.6621,-122.3109,"GOOD",38,"#36C900","Pretty safe"
"2154",47.6624,-122.3109,"GOOD",38,"#36C900","Pretty safe"
"2155",47.6654,-122.3107,"GOOD",50,"#47B800","Pretty safe"
"2156",47.6135,-122.3425,"GOOD",118,"#A85700","Pretty unsafe"
"2157",47.6138,-122.3431,"GOOD",118,"#A85700","Pretty unsafe"
"2158",47.6138,-122.3434,"GOOD",98,"#8B7400","Pretty unsafe"
"2159",47.6133,-122.3426,"GOOD",108,"#996600","Pretty unsafe"
"2160",47.6238,-122.3208,"GOOD",72,"#669900","Pretty safe"
"2161",47.624,-122.3208,"GOOD",73,"#679800","Pretty safe"
"2162",47.6239,-122.3208,"GOOD",73,"#679800","Pretty safe"
"2163",47.601,-122.3337,"GOOD",50,"#47B800","Pretty safe"
"2164",47.6614,-122.3404,"GOOD",23,"#20DF00","Safe"
"2165",47.6613,-122.3404,"GOOD",23,"#20DF00","Safe"
"2166",47.6613,-122.3401,"GOOD",20,"#1CE300","Safe"
"2167",47.6793,-122.3563,"GOOD",11,"#0FF000","Safe"
"2168",47.6257,-122.3214,"GOOD",36,"#33CC00","Pretty safe"
"2169",47.6556,-122.3143,"GOOD",24,"#22DD00","Safe"
"2170",47.6876,-122.3551,"GOOD",13,"#12ED00","Safe"
"2171",47.6348,-122.2797,"GOOD",0,"#00FF00","Very safe"
"2172",47.6081,-122.3157,"GOOD",48,"#44BB00","Pretty safe"
"2173",47.6778,-122.375,"GOOD",19,"#1BE400","Safe"
"2174",47.663,-122.315,"GOOD",62,"#58A700","Pretty safe"
"2175",47.5863,-122.3294,"GOOD",2,"#02FD00","Very safe"
"2176",47.6698,-122.3877,"GOOD",52,"#4AB500","Pretty safe"
"2177",47.6131,-122.3062,"GOOD",16,"#16E900","Safe"
"2178",47.6199,-122.3127,"GOOD",20,"#1CE300","Safe"
"2179",47.6214,-122.3127,"GOOD",17,"#18E700","Safe"
"2180",47.6216,-122.3126,"GOOD",17,"#18E700","Safe"
"2181",47.578,-122.3289,"GOOD",6,"#08F700","Very safe"
"2182",47.6,-122.3267,"GOOD",38,"#36C900","Pretty safe"
"2183",47.6666,-122.3818,"GOOD",57,"#51AE00","Pretty safe"
"2184",47.6662,-122.3817,"GOOD",54,"#4CB300","Pretty safe"
"2185",47.6093,-122.3166,"GOOD",55,"#4EB100","Pretty safe"
"2186",47.6905,-122.3542,"GOOD",25,"#23DC00","Safe"
"2187",47.6905,-122.3544,"GOOD",24,"#22DD00","Safe"
"2188",47.6905,-122.3535,"GOOD",20,"#1CE300","Safe"
"2189",47.6907,-122.3538,"GOOD",24,"#22DD00","Safe"
"2190",47.5643,-122.3126,"GOOD",0,"#00FF00","Very safe"
"2191",47.6133,-122.305,"GOOD",24,"#22DD00","Safe"
"2192",47.6133,-122.305,"GOOD",24,"#22DD00","Safe"
"2193",47.6133,-122.305,"GOOD",24,"#22DD00","Safe"
"2194",47.6118,-122.3401,"GOOD",136,"#C13E00","Unsafe!"
"2195",47.612,-122.3405,"GOOD",130,"#B94600","Pretty unsafe"
"2196",47.6123,-122.3404,"GOOD",128,"#B64900","Pretty unsafe"
"2197",47.612,-122.3399,"GOOD",138,"#C43B00","Unsafe!"
"2198",47.6121,-122.3405,"GOOD",128,"#B64900","Pretty unsafe"
"2199",47.6869,-122.3881,"GOOD",1,"#01FE00","Very safe"
"2200",47.6869,-122.3879,"GOOD",1,"#01FE00","Very safe"
"2201",47.5492,-122.317,"GOOD",9,"#0CF300","Safe"
"2202",47.5176,-122.3564,"GOOD",2,"#02FD00","Very safe"
"2203",47.6871,-122.3132,"GOOD",2,"#02FD00","Very safe"
"2204",47.665,-122.3105,"GOOD",60,"#55AA00","Pretty safe"
"2205",47.6262,-122.3447,"GOOD",51,"#48B700","Pretty safe"
"2206",47.5233,-122.3151,"GOOD",4,"#05FA00","Very safe"
"2207",47.5236,-122.3151,"GOOD",4,"#05FA00","Very safe"
"2208",47.614,-122.3156,"GOOD",46,"#41BE00","Pretty safe"
"2209",47.614,-122.3156,"GOOD",46,"#41BE00","Pretty safe"
"2210",47.6879,-122.2656,"GOOD",0,"#00FF00","Very safe"
"2211",47.6888,-122.2661,"GOOD",0,"#00FF00","Very safe"
"2212",47.6888,-122.2661,"GOOD",0,"#00FF00","Very safe"
"2213",47.5783,-122.2972,"GOOD",2,"#02FD00","Very safe"
"2214",47.6807,-122.3173,"GOOD",13,"#12ED00","Safe"
"2215",47.6626,-122.2775,"GOOD",0,"#00FF00","Very safe"
"2216",47.6223,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2217",47.6224,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2218",47.6223,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2219",47.623,-122.3475,"GOOD",60,"#55AA00","Pretty safe"
"2220",47.6224,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2221",47.623,-122.3475,"GOOD",60,"#55AA00","Pretty safe"
"2222",47.6231,-122.3475,"GOOD",60,"#55AA00","Pretty safe"
"2223",47.6231,-122.3475,"GOOD",60,"#55AA00","Pretty safe"
"2224",47.6224,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2225",47.6224,-122.3475,"GOOD",62,"#58A700","Pretty safe"
"2226",47.6178,-122.3443,"GOOD",65,"#5CA300","Pretty safe"
"2227",47.5787,-122.4119,"GOOD",13,"#12ED00","Safe"
"2228",47.6239,-122.2952,"GOOD",0,"#00FF00","Very safe"
"2229",47.614,-122.318,"GOOD",86,"#7A8500","Pretty safe"
"2230",47.613,-122.3183,"GOOD",85,"#798600","Pretty safe"
"2231",47.6254,-122.3072,"GOOD",16,"#16E900","Safe"
"2232",47.6266,-122.3072,"GOOD",16,"#16E900","Safe"
"2233",47.5784,-122.3115,"GOOD",5,"#07F800","Very safe"
"2234",47.5783,-122.3112,"GOOD",7,"#09F600","Very safe"
"2235",47.6152,-122.328,"GOOD",88,"#7D8200","Pretty safe"
"2236",47.6757,-122.3042,"GOOD",10,"#0EF100","Safe"
"2237",47.6757,-122.304,"GOOD",10,"#0EF100","Safe"
"2238",47.6758,-122.3019,"GOOD",10,"#0EF100","Safe"
"2239",47.6758,-122.3026,"GOOD",10,"#0EF100","Safe"
"2240",47.5648,-122.3761,"GOOD",3,"#04FB00","Very safe"
"2241",47.6705,-122.3619,"GOOD",3,"#04FB00","Very safe"
"2242",47.6705,-122.3619,"GOOD",3,"#04FB00","Very safe"
"2243",47.5716,-122.3867,"GOOD",4,"#05FA00","Very safe"
"2244",47.6614,-122.3339,"GOOD",37,"#34CB00","Pretty safe"
"2245",47.6613,-122.3339,"GOOD",37,"#34CB00","Pretty safe"
"2246",47.6613,-122.3344,"GOOD",36,"#33CC00","Pretty safe"
"2247",47.6613,-122.3346,"GOOD",36,"#33CC00","Pretty safe"
"2248",47.6613,-122.3347,"GOOD",36,"#33CC00","Pretty safe"
"2249",47.6613,-122.3348,"GOOD",36,"#33CC00","Pretty safe"
"2250",47.6614,-122.3342,"GOOD",38,"#36C900","Pretty safe"
"2251",47.6614,-122.3349,"GOOD",36,"#33CC00","Pretty safe"
"2252",47.6189,-122.3241,"GOOD",42,"#3BC400","Pretty safe"
"2253",47.6139,-122.3511,"GOOD",32,"#2DD200","Pretty safe"
"2254",47.6134,-122.3508,"GOOD",25,"#23DC00","Safe"
"2255",47.6135,-122.3509,"GOOD",25,"#23DC00","Safe"
"2256",47.5308,-122.2859,"GOOD",0,"#00FF00","Very safe"
"2257",47.6559,-122.3162,"GOOD",31,"#2CD300","Pretty safe"
"2258",47.6559,-122.3159,"GOOD",31,"#2CD300","Pretty safe"
"2259",47.5994,-122.314,"GOOD",15,"#15EA00","Safe"
"2260",47.6854,-122.3556,"GOOD",9,"#0CF300","Safe"
"2261",47.6688,-122.3827,"GOOD",77,"#6D9200","Pretty safe"
"2262",47.6686,-122.3824,"GOOD",77,"#6D9200","Pretty safe"
"2263",47.6687,-122.3923,"GOOD",17,"#18E700","Safe"
"2264",47.6687,-122.3914,"GOOD",25,"#23DC00","Safe"
"2265",47.6686,-122.3903,"GOOD",21,"#1DE200","Safe"
"2266",47.6022,-122.2924,"GOOD",1,"#01FE00","Very safe"
"2267",47.5704,-122.3707,"GOOD",9,"#0CF300","Safe"
"2268",47.5704,-122.3707,"GOOD",9,"#0CF300","Safe"
"2269",47.6268,-122.2913,"GOOD",0,"#00FF00","Very safe"
"2270",47.6266,-122.2914,"GOOD",0,"#00FF00","Very safe"
"2271",47.6262,-122.292,"GOOD",0,"#00FF00","Very safe"
"2272",47.6559,-122.3146,"GOOD",22,"#1FE000","Safe"
"2273",47.6559,-122.3147,"GOOD",22,"#1FE000","Safe"
"2274",47.6563,-122.3136,"GOOD",22,"#1FE000","Safe"
"2275",47.6963,-122.2906,"GOOD",5,"#07F800","Very safe"
"2276",47.6759,-122.3256,"GOOD",31,"#2CD300","Pretty safe"
"2277",47.6759,-122.3256,"GOOD",31,"#2CD300","Pretty safe"
"2278",47.676,-122.3256,"GOOD",31,"#2CD300","Pretty safe"
"2279",47.5497,-122.3175,"GOOD",9,"#0CF300","Safe"
"2280",47.5499,-122.3176,"GOOD",9,"#0CF300","Safe"
"2281",47.5496,-122.3174,"GOOD",9,"#0CF300","Safe"
"2282",47.6821,-122.3446,"GOOD",5,"#07F800","Very safe"
"2283",47.6823,-122.3446,"GOOD",5,"#07F800","Very safe"
"2284",47.6834,-122.3446,"GOOD",6,"#08F700","Very safe"
"2285",47.6602,-122.3658,"GOOD",12,"#11EE00","Safe"
"2286",47.6604,-122.3659,"GOOD",12,"#11EE00","Safe"
"2287",47.6141,-122.3277,"GOOD",55,"#4EB100","Pretty safe"
"2288",47.6203,-122.3399,"GOOD",64,"#5BA400","Pretty safe"
"2289",47.6341,-122.2808,"GOOD",0,"#00FF00","Very safe"
"2290",47.6344,-122.2803,"GOOD",0,"#00FF00","Very safe"
"2291",47.6341,-122.2804,"GOOD",0,"#00FF00","Very safe"
"2292",47.6341,-122.2807,"GOOD",0,"#00FF00","Very safe"
"2293",47.6343,-122.2804,"GOOD",0,"#00FF00","Very safe"
"2294",47.6345,-122.2801,"GOOD",0,"#00FF00","Very safe"
"2295",47.6359,-122.2776,"GOOD",1,"#01FE00","Very safe"
"2296",47.6068,-122.3384,"GOOD",92,"#837C00","Pretty unsafe"
"2297",47.5974,-122.3254,"GOOD",58,"#52AD00","Pretty safe"
"2298",47.6252,-122.3259,"GOOD",35,"#31CE00","Pretty safe"
"2299",47.6252,-122.3217,"GOOD",54,"#4CB300","Pretty safe"
"2300",47.6252,-122.3216,"GOOD",52,"#4AB500","Pretty safe"
"2301",47.6155,-122.342,"GOOD",71,"#659A00","Pretty safe"
"2302",47.6157,-122.3423,"GOOD",78,"#6F9000","Pretty safe"
"2303",47.6156,-122.3426,"GOOD",84,"#778800","Pretty safe"
"2304",47.6158,-122.3429,"GOOD",91,"#817E00","Pretty unsafe"
"2305",47.6714,-122.2926,"GOOD",12,"#11EE00","Safe"
"2306",47.6714,-122.2926,"GOOD",12,"#11EE00","Safe"
"2307",47.5601,-122.3856,"GOOD",18,"#19E600","Safe"
"2308",47.5608,-122.3853,"GOOD",18,"#19E600","Safe"
"2309",47.5609,-122.3856,"GOOD",18,"#19E600","Safe"
"2310",47.5608,-122.3853,"GOOD",18,"#19E600","Safe"
"2311",47.5609,-122.3856,"GOOD",18,"#19E600","Safe"
"2312",47.6132,-122.3404,"GOOD",110,"#9C6300","Pretty unsafe"
"2313",47.6137,-122.3413,"GOOD",103,"#926D00","Pretty unsafe"
"2314",47.676,-122.3713,"GOOD",11,"#0FF000","Safe"
"2315",47.6661,-122.3827,"GOOD",47,"#42BD00","Pretty safe"
"2316",47.6658,-122.3825,"GOOD",47,"#42BD00","Pretty safe"
"2317",47.6659,-122.3827,"GOOD",47,"#42BD00","Pretty safe"
"2318",47.6656,-122.3823,"GOOD",41,"#3AC500","Pretty safe"
"2319",47.6657,-122.3824,"GOOD",47,"#42BD00","Pretty safe"
"2320",47.6659,-122.3827,"GOOD",47,"#42BD00","Pretty safe"
"2321",47.6662,-122.383,"GOOD",47,"#42BD00","Pretty safe"
"2322",47.6431,-122.3982,"GOOD",6,"#08F700","Very safe"
"2323",47.6135,-122.3443,"GOOD",91,"#817E00","Pretty unsafe"
"2324",47.6139,-122.3437,"GOOD",91,"#817E00","Pretty unsafe"
"2325",47.6803,-122.2753,"GOOD",4,"#05FA00","Very safe"
"2326",47.6689,-122.3173,"GOOD",24,"#22DD00","Safe"
"2327",47.6895,-122.3659,"GOOD",16,"#16E900","Safe"
"2328",47.6895,-122.3659,"GOOD",16,"#16E900","Safe"
"2329",47.7035,-122.3446,"GOOD",24,"#22DD00","Safe"
"2330",47.7033,-122.3448,"POOR",24,"#22DD00","Safe"
"2331",47.7035,-122.3446,"GOOD",24,"#22DD00","Safe"
"2332",47.7033,-122.3448,"POOR",24,"#22DD00","Safe"
"2333",47.6187,-122.3171,"GOOD",43,"#3DC200","Pretty safe"
"2334",47.6081,-122.3026,"GOOD",9,"#0CF300","Safe"
"2335",47.6649,-122.316,"GOOD",79,"#708F00","Pretty safe"
"2336",47.6648,-122.3155,"GOOD",79,"#708F00","Pretty safe"
"2337",47.6648,-122.3148,"GOOD",77,"#6D9200","Pretty safe"
"2338",47.6222,-122.3575,"GOOD",36,"#33CC00","Pretty safe"
"2339",47.6,-122.3253,"GOOD",34,"#30CF00","Pretty safe"
"2340",47.6001,-122.3256,"GOOD",33,"#2FD000","Pretty safe"
"2341",47.6,-122.3259,"GOOD",34,"#30CF00","Pretty safe"
"2342",47.6001,-122.3261,"GOOD",35,"#31CE00","Pretty safe"
"2343",47.6001,-122.3253,"GOOD",33,"#2FD000","Pretty safe"
"2344",47.6646,-122.3808,"GOOD",39,"#37C800","Pretty safe"
"2345",47.6324,-122.359,"FAIR",3,"#04FB00","Very safe"
"2346",47.6161,-122.3299,"GOOD",83,"#768900","Pretty safe"
"2347",47.6166,-122.3301,"GOOD",62,"#58A700","Pretty safe"
"2348",47.6665,-122.3117,"GOOD",73,"#679800","Pretty safe"
"2349",47.6178,-122.3446,"GOOD",65,"#5CA300","Pretty safe"
"2350",47.6129,-122.3013,"GOOD",10,"#0EF100","Safe"
"2351",47.6747,-122.3543,"GOOD",14,"#13EC00","Safe"
"2352",47.6145,-122.3337,"GOOD",118,"#A85700","Pretty unsafe"
"2353",47.6168,-122.3308,"GOOD",61,"#56A900","Pretty safe"
"2354",47.6167,-122.3309,"GOOD",39,"#37C800","Pretty safe"
"2355",47.6091,-122.3251,"GOOD",27,"#26D900","Pretty safe"
"2356",47.6615,-122.3351,"GOOD",36,"#33CC00","Pretty safe"
"2357",47.6615,-122.3352,"GOOD",41,"#3AC500","Pretty safe"
"2358",47.6615,-122.3351,"GOOD",36,"#33CC00","Pretty safe"
"2359",47.6612,-122.3325,"GOOD",29,"#29D600","Pretty safe"
"2360",47.6613,-122.3326,"GOOD",27,"#26D900","Pretty safe"
"2361",47.6134,-122.3355,"GOOD",136,"#C13E00","Unsafe!"
"2362",47.6135,-122.3355,"GOOD",130,"#B94600","Pretty unsafe"
"2363",47.6135,-122.3356,"GOOD",133,"#BD4200","Pretty unsafe"
"2364",47.614,-122.3345,"GOOD",127,"#B44B00","Pretty unsafe"
"2365",47.6773,-122.3543,"GOOD",6,"#08F700","Very safe"
"2366",47.6025,-122.3282,"GOOD",51,"#48B700","Pretty safe"
"2367",47.6026,-122.3283,"GOOD",58,"#52AD00","Pretty safe"
"2368",47.6024,-122.3282,"GOOD",51,"#48B700","Pretty safe"
"2369",47.6862,-122.3555,"GOOD",10,"#0EF100","Safe"
"2370",47.6862,-122.3567,"GOOD",11,"#0FF000","Safe"
"2371",47.6862,-122.3567,"GOOD",11,"#0FF000","Safe"
"2372",47.6862,-122.3566,"GOOD",11,"#0FF000","Safe"
"2373",47.6862,-122.3565,"GOOD",11,"#0FF000","Safe"
"2374",47.5539,-122.3867,"GOOD",6,"#08F700","Very safe"
"2375",47.5539,-122.3867,"GOOD",6,"#08F700","Very safe"
"2376",47.6339,-122.3568,"GOOD",9,"#0CF300","Safe"
"2377",47.6344,-122.3571,"GOOD",9,"#0CF300","Safe"
"2378",47.6345,-122.3571,"GOOD",9,"#0CF300","Safe"
"2379",47.6335,-122.3569,"GOOD",7,"#09F600","Very safe"
"2380",47.6327,-122.3571,"GOOD",7,"#09F600","Very safe"
"2381",47.6324,-122.3568,"GOOD",7,"#09F600","Very safe"
"2382",47.6331,-122.3571,"GOOD",7,"#09F600","Very safe"
"2383",47.5833,-122.3866,"GOOD",10,"#0EF100","Safe"
"2384",47.5832,-122.3866,"GOOD",14,"#13EC00","Safe"
"2385",47.6092,-122.3253,"GOOD",33,"#2FD000","Pretty safe"
"2386",47.6109,-122.3216,"GOOD",49,"#45BA00","Pretty safe"
"2387",47.6384,-122.3494,"GOOD",4,"#05FA00","Very safe"
"2388",47.6275,-122.3423,"GOOD",27,"#26D900","Pretty safe"
